employee_id,monthly_salary,month_year
621,42157,2025-03-01
621,42157,2025-04-01
621,42157,2025-05-01
621,42157,2025-06-01
621,46035,2025-07-01
621,46035,2025-08-01
621,46035,2025-09-01
621,46035,2025-10-01
621,46035,2025-11-01
621,46035,2025-12-01
621,47877,2026-01-01
621,47877,2026-02-01
621,47877,2026-03-01
621,47877,2026-04-01
622,32686,2023-03-01
622,35693,2023-04-01
622,35693,2023-05-01
622,35693,2023-06-01
622,35693,2023-07-01
622,35693,2023-08-01
622,35693,2023-09-01
622,35693,2023-10-01
622,35693,2023-11-01
622,35693,2023-12-01
622,37121,2024-01-01
622,37121,2024-02-01
622,37121,2024-03-01
622,40536,2024-04-01
622,40536,2024-05-01
622,40536,2024-06-01
622,40536,2024-07-01
622,40536,2024-08-01
622,40536,2024-09-01
622,40536,2024-10-01
622,40536,2024-11-01
622,40536,2024-12-01
622,42157,2025-01-01
622,42157,2025-02-01
622,42157,2025-03-01
622,46035,2025-04-01
622,46035,2025-05-01
622,46035,2025-06-01
622,46035,2025-07-01
622,46035,2025-08-01
622,46035,2025-09-01
622,46035,2025-10-01
622,46035,2025-11-01
622,46035,2025-12-01
622,47877,2026-01-01
622,47877,2026-02-01
622,47877,2026-03-01
622,46478,2026-04-01
623,35353,2025-03-01
623,38605,2025-04-01
623,38605,2025-05-01
623,38605,2025-06-01
623,38605,2025-07-01
623,38605,2025-08-01
623,38605,2025-09-01
623,38605,2025-10-01
624,33993,2024-11-01
624,37121,2024-12-01
624,38605,2025-01-01
624,38605,2025-02-01
624,38605,2025-03-01
624,38605,2025-04-01
624,38605,2025-05-01
624,38605,2025-06-01
624,38605,2025-07-01
624,38605,2025-08-01
624,38605,2025-09-01
624,38605,2025-10-01
624,38605,2025-11-01
624,42157,2025-12-01
624,43843,2026-01-01
624,43843,2026-02-01
624,43843,2026-03-01
624,43843,2026-04-01
625,33993,2024-07-01
625,37121,2024-08-01
625,37121,2024-09-01
625,37121,2024-10-01
625,37121,2024-11-01
625,37121,2024-12-01
625,38605,2025-01-01
625,38605,2025-02-01
625,38605,2025-03-01
625,38605,2025-04-01
625,38605,2025-05-01
625,38605,2025-06-01
625,38605,2025-07-01
625,42157,2025-08-01
625,42157,2025-09-01
625,42157,2025-10-01
625,42157,2025-11-01
625,42157,2025-12-01
625,43843,2026-01-01
625,43843,2026-02-01
625,43843,2026-03-01
625,43843,2026-04-01
626,32686,2023-08-01
626,35693,2023-09-01
626,35693,2023-10-01
626,35693,2023-11-01
626,35693,2023-12-01
626,37121,2024-01-01
626,37121,2024-02-01
626,37121,2024-03-01
626,37121,2024-04-01
626,37121,2024-05-01
626,37121,2024-06-01
626,37121,2024-07-01
626,37121,2024-08-01
626,40536,2024-09-01
626,40536,2024-10-01
626,40536,2024-11-01
626,40536,2024-12-01
626,42157,2025-01-01
626,42157,2025-02-01
626,42157,2025-03-01
626,42157,2025-04-01
626,42157,2025-05-01
626,42157,2025-06-01
626,42157,2025-07-01
626,42157,2025-08-01
626,46035,2025-09-01
626,46035,2025-10-01
626,46035,2025-11-01
626,46035,2025-12-01
626,47877,2026-01-01
626,47877,2026-02-01
626,47877,2026-03-01
626,47877,2026-04-01
627,31429,2022-07-01
627,34320,2022-08-01
627,34320,2022-09-01
627,34320,2022-10-01
627,34320,2022-11-01
627,34320,2022-12-01
627,35693,2023-01-01
627,35693,2023-02-01
627,35693,2023-03-01
627,35693,2023-04-01
627,35693,2023-05-01
627,35693,2023-06-01
627,35693,2023-07-01
627,38977,2023-08-01
627,38977,2023-09-01
627,38977,2023-10-01
627,38977,2023-11-01
628,28724,2023-03-01
628,31366,2023-04-01
628,31366,2023-05-01
628,31366,2023-06-01
628,31366,2023-07-01
628,31366,2023-08-01
628,31366,2023-09-01
628,31366,2023-10-01
628,31366,2023-11-01
628,31366,2023-12-01
628,32621,2024-01-01
628,32621,2024-02-01
628,32621,2024-03-01
628,38977,2024-04-01
628,38977,2024-05-01
628,38977,2024-06-01
628,38977,2024-07-01
628,38977,2024-08-01
628,38977,2024-09-01
628,38977,2024-10-01
628,38977,2024-11-01
628,38977,2024-12-01
628,40536,2025-01-01
628,40536,2025-02-01
628,40536,2025-03-01
628,42562,2025-04-01
628,42562,2025-05-01
628,42562,2025-06-01
628,42562,2025-07-01
628,42562,2025-08-01
628,42562,2025-09-01
628,42562,2025-10-01
628,42562,2025-11-01
628,42562,2025-12-01
628,44265,2026-01-01
629,35353,2025-07-01
629,38605,2025-08-01
629,38605,2025-09-01
629,38605,2025-10-01
629,38605,2025-11-01
629,38605,2025-12-01
629,40150,2026-01-01
629,40150,2026-02-01
629,40150,2026-03-01
629,40150,2026-04-01
630,32686,2023-12-01
630,37121,2024-01-01
630,37121,2024-02-01
630,37121,2024-03-01
630,37121,2024-04-01
630,37121,2024-05-01
630,37121,2024-06-01
630,37121,2024-07-01
630,37121,2024-08-01
630,37121,2024-09-01
630,37121,2024-10-01
630,37121,2024-11-01
630,37121,2024-12-01
630,42157,2025-01-01
630,42157,2025-02-01
630,42157,2025-03-01
630,42157,2025-04-01
630,42157,2025-05-01
630,42157,2025-06-01
630,42157,2025-07-01
630,42157,2025-08-01
630,42157,2025-09-01
630,42157,2025-10-01
630,42157,2025-11-01
630,42157,2025-12-01
630,47877,2026-01-01
630,47877,2026-02-01
630,47877,2026-03-01
630,47877,2026-04-01
631,35353,2025-08-01
631,38605,2025-09-01
631,38605,2025-10-01
631,38605,2025-11-01
631,38605,2025-12-01
631,40150,2026-01-01
631,40150,2026-02-01
631,40150,2026-03-01
631,40150,2026-04-01
632,35353,2025-08-01
632,38605,2025-09-01
632,38605,2025-10-01
632,38605,2025-11-01
632,38605,2025-12-01
632,40150,2026-01-01
632,40150,2026-02-01
632,40150,2026-03-01
632,40150,2026-04-01
633,36767,2026-01-01
633,40150,2026-02-01
633,40150,2026-03-01
633,40150,2026-04-01
634,35353,2025-12-01
634,40150,2026-01-01
634,40150,2026-02-01
634,40150,2026-03-01
634,40150,2026-04-01
635,31068,2025-01-01
635,33926,2025-02-01
635,33926,2025-03-01
635,33926,2025-04-01
635,33926,2025-05-01
635,33926,2025-06-01
635,33926,2025-07-01
635,33926,2025-08-01
635,33926,2025-09-01
635,33926,2025-10-01
635,33926,2025-11-01
635,33926,2025-12-01
635,35283,2026-01-01
635,42157,2026-02-01
635,42157,2026-03-01
635,42157,2026-04-01
636,30476,2022-08-01
636,33280,2022-09-01
636,33280,2022-10-01
636,33280,2022-11-01
636,33280,2022-12-01
636,34611,2023-01-01
636,34611,2023-02-01
636,34611,2023-03-01
636,34611,2023-04-01
636,34611,2023-05-01
636,34611,2023-06-01
636,34611,2023-07-01
636,34611,2023-08-01
636,37795,2023-09-01
636,37795,2023-10-01
636,37795,2023-11-01
636,37795,2023-12-01
636,39307,2024-01-01
636,39307,2024-02-01
636,39307,2024-03-01
636,39307,2024-04-01
636,39307,2024-05-01
636,39307,2024-06-01
636,39307,2024-07-01
636,39307,2024-08-01
636,42924,2024-09-01
636,42924,2024-10-01
636,42924,2024-11-01
636,42924,2024-12-01
636,44640,2025-01-01
636,44640,2025-02-01
636,44640,2025-03-01
637,36767,2026-02-01
637,40150,2026-03-01
637,40150,2026-04-01
638,29996,2025-04-01
638,32756,2025-05-01
638,32756,2025-06-01
638,32756,2025-07-01
638,32756,2025-08-01
638,32756,2025-09-01
638,32756,2025-10-01
638,32756,2025-11-01
638,32756,2025-12-01
638,34066,2026-01-01
638,34066,2026-02-01
638,34066,2026-03-01
638,34066,2026-04-01
639,36767,2026-04-01
640,33993,2024-05-01
640,37121,2024-06-01
640,37121,2024-07-01
640,37121,2024-08-01
640,37121,2024-09-01
640,37121,2024-10-01
640,37121,2024-11-01
640,37121,2024-12-01
640,38605,2025-01-01
640,38605,2025-02-01
640,38605,2025-03-01
640,38605,2025-04-01
640,38605,2025-05-01
640,42157,2025-06-01
640,42157,2025-07-01
640,42157,2025-08-01
640,42157,2025-09-01
640,42157,2025-10-01
640,42157,2025-11-01
640,42157,2025-12-01
640,43843,2026-01-01
640,43843,2026-02-01
640,43843,2026-03-01
640,43843,2026-04-01
641,29873,2024-04-01
641,32621,2024-05-01
641,32621,2024-06-01
641,32621,2024-07-01
641,32621,2024-08-01
641,32621,2024-09-01
641,32621,2024-10-01
641,32621,2024-11-01
641,32621,2024-12-01
641,33926,2025-01-01
641,33926,2025-02-01
641,33926,2025-03-01
641,33926,2025-04-01
641,40536,2025-05-01
641,40536,2025-06-01
641,40536,2025-07-01
641,40536,2025-08-01
641,40536,2025-09-01
641,40536,2025-10-01
641,40536,2025-11-01
641,40536,2025-12-01
641,42157,2026-01-01
641,42157,2026-02-01
641,42157,2026-03-01
641,42157,2026-04-01
642,32686,2023-08-01
642,35693,2023-09-01
642,35693,2023-10-01
642,35693,2023-11-01
642,35693,2023-12-01
642,37121,2024-01-01
642,37121,2024-02-01
642,37121,2024-03-01
642,37121,2024-04-01
642,37121,2024-05-01
642,37121,2024-06-01
642,37121,2024-07-01
642,37121,2024-08-01
642,40536,2024-09-01
642,40536,2024-10-01
642,40536,2024-11-01
642,40536,2024-12-01
642,42157,2025-01-01
642,42157,2025-02-01
642,42157,2025-03-01
642,42157,2025-04-01
642,42157,2025-05-01
642,42157,2025-06-01
642,42157,2025-07-01
642,42157,2025-08-01
642,46035,2025-09-01
642,46035,2025-10-01
642,46035,2025-11-01
642,46035,2025-12-01
642,47877,2026-01-01
642,47877,2026-02-01
642,47877,2026-03-01
642,47877,2026-04-01
643,35353,2025-07-01
643,38605,2025-08-01
643,38605,2025-09-01
643,38605,2025-10-01
643,38605,2025-11-01
643,38605,2025-12-01
643,40150,2026-01-01
643,40150,2026-02-01
643,40150,2026-03-01
643,40150,2026-04-01
644,35353,2025-01-01
644,38605,2025-02-01
644,38605,2025-03-01
644,38605,2025-04-01
644,38605,2025-05-01
644,38605,2025-06-01
644,38605,2025-07-01
644,38605,2025-08-01
644,38605,2025-09-01
644,38605,2025-10-01
644,38605,2025-11-01
644,38605,2025-12-01
644,40150,2026-01-01
644,43843,2026-02-01
644,43843,2026-03-01
644,43843,2026-04-01
645,32686,2023-02-01
645,35693,2023-03-01
645,35693,2023-04-01
645,35693,2023-05-01
645,35693,2023-06-01
645,35693,2023-07-01
645,35693,2023-08-01
645,35693,2023-09-01
645,35693,2023-10-01
645,35693,2023-11-01
645,35693,2023-12-01
645,37121,2024-01-01
645,37121,2024-02-01
645,40536,2024-03-01
645,40536,2024-04-01
645,40536,2024-05-01
645,40536,2024-06-01
645,40536,2024-07-01
645,40536,2024-08-01
645,40536,2024-09-01
645,40536,2024-10-01
645,40536,2024-11-01
645,40536,2024-12-01
645,42157,2025-01-01
645,42157,2025-02-01
645,46035,2025-03-01
645,46035,2025-04-01
645,46035,2025-05-01
645,46035,2025-06-01
645,46035,2025-07-01
645,46035,2025-08-01
645,46035,2025-09-01
645,46035,2025-10-01
645,46035,2025-11-01
645,46035,2025-12-01
645,47877,2026-01-01
645,47877,2026-02-01
645,46478,2026-03-01
645,46478,2026-04-01
646,32686,2023-02-01
646,35693,2023-03-01
646,35693,2023-04-01
646,35693,2023-05-01
646,35693,2023-06-01
646,35693,2023-07-01
646,35693,2023-08-01
646,35693,2023-09-01
646,35693,2023-10-01
646,35693,2023-11-01
646,35693,2023-12-01
646,37121,2024-01-01
646,37121,2024-02-01
646,40536,2024-03-01
646,40536,2024-04-01
646,40536,2024-05-01
646,40536,2024-06-01
646,40536,2024-07-01
646,40536,2024-08-01
646,40536,2024-09-01
646,40536,2024-10-01
646,40536,2024-11-01
646,40536,2024-12-01
646,42157,2025-01-01
646,42157,2025-02-01
646,46035,2025-03-01
646,46035,2025-04-01
646,46035,2025-05-01
646,46035,2025-06-01
646,46035,2025-07-01
646,46035,2025-08-01
646,46035,2025-09-01
646,46035,2025-10-01
646,46035,2025-11-01
646,46035,2025-12-01
646,47877,2026-01-01
646,47877,2026-02-01
646,46478,2026-03-01
646,46478,2026-04-01
647,38605,2025-08-01
647,38605,2025-09-01
647,38605,2025-10-01
647,38605,2025-11-01
647,38605,2025-12-01
647,40150,2026-01-01
647,40150,2026-02-01
647,40150,2026-03-01
647,40150,2026-04-01
648,32686,2023-10-01
648,35693,2023-11-01
648,35693,2023-12-01
648,37121,2024-01-01
648,37121,2024-02-01
648,37121,2024-03-01
648,37121,2024-04-01
648,37121,2024-05-01
648,37121,2024-06-01
648,37121,2024-07-01
648,37121,2024-08-01
648,37121,2024-09-01
648,37121,2024-10-01
648,40536,2024-11-01
648,40536,2024-12-01
648,42157,2025-01-01
648,42157,2025-02-01
648,42157,2025-03-01
648,42157,2025-04-01
648,42157,2025-05-01
648,42157,2025-06-01
648,42157,2025-07-01
648,42157,2025-08-01
648,42157,2025-09-01
648,42157,2025-10-01
648,46035,2025-11-01
648,46035,2025-12-01
648,47877,2026-01-01
648,47877,2026-02-01
648,47877,2026-03-01
648,47877,2026-04-01
649,31429,2022-03-01
649,34320,2022-04-01
649,34320,2022-05-01
649,34320,2022-06-01
649,34320,2022-07-01
649,34320,2022-08-01
649,34320,2022-09-01
649,34320,2022-10-01
649,34320,2022-11-01
649,34320,2022-12-01
649,35693,2023-01-01
649,35693,2023-02-01
649,35693,2023-03-01
649,38977,2023-04-01
649,38977,2023-05-01
649,38977,2023-06-01
649,38977,2023-07-01
649,38977,2023-08-01
649,38977,2023-09-01
649,38977,2023-10-01
649,38977,2023-11-01
650,35353,2025-08-01
650,38605,2025-09-01
650,38605,2025-10-01
650,38605,2025-11-01
650,38605,2025-12-01
650,40150,2026-01-01
650,40150,2026-02-01
650,40150,2026-03-01
650,40150,2026-04-01
651,35353,2025-04-01
651,38605,2025-05-01
651,38605,2025-06-01
651,38605,2025-07-01
651,38605,2025-08-01
651,38605,2025-09-01
651,38605,2025-10-01
651,38605,2025-11-01
651,38605,2025-12-01
651,40150,2026-01-01
651,40150,2026-02-01
651,40150,2026-03-01
651,40150,2026-04-01
652,30220,2021-10-01
652,33000,2021-11-01
652,33000,2021-12-01
652,34320,2022-01-01
652,34320,2022-02-01
652,34320,2022-03-01
652,34320,2022-04-01
653,29873,2024-01-01
653,32621,2024-02-01
653,32621,2024-03-01
653,32621,2024-04-01
653,32621,2024-05-01
653,32621,2024-06-01
653,32621,2024-07-01
653,32621,2024-08-01
653,32621,2024-09-01
653,32621,2024-10-01
653,32621,2024-11-01
653,32621,2024-12-01
653,33926,2025-01-01
653,40536,2025-02-01
653,40536,2025-03-01
653,40536,2025-04-01
653,40536,2025-05-01
653,40536,2025-06-01
654,32963,2024-10-01
654,35996,2024-11-01
654,35996,2024-12-01
654,37435,2025-01-01
654,37435,2025-02-01
654,37435,2025-03-01
654,37435,2025-04-01
654,37435,2025-05-01
654,37435,2025-06-01
654,37435,2025-07-01
654,37435,2025-08-01
654,37435,2025-09-01
654,37435,2025-10-01
654,40880,2025-11-01
654,40880,2025-12-01
654,42515,2026-01-01
654,42515,2026-02-01
654,42515,2026-03-01
654,42515,2026-04-01
655,33993,2024-01-01
655,37121,2024-02-01
655,37121,2024-03-01
655,37121,2024-04-01
655,37121,2024-05-01
655,37121,2024-06-01
655,37121,2024-07-01
655,37121,2024-08-01
655,37121,2024-09-01
655,37121,2024-10-01
655,37121,2024-11-01
655,37121,2024-12-01
655,38605,2025-01-01
655,42157,2025-02-01
655,42157,2025-03-01
655,42157,2025-04-01
655,42157,2025-05-01
655,42157,2025-06-01
655,42157,2025-07-01
655,42157,2025-08-01
655,42157,2025-09-01
655,42157,2025-10-01
655,42157,2025-11-01
655,42157,2025-12-01
655,43843,2026-01-01
655,47877,2026-02-01
655,47877,2026-03-01
655,47877,2026-04-01
656,35353,2025-05-01
656,38605,2025-06-01
656,38605,2025-07-01
656,38605,2025-08-01
656,38605,2025-09-01
656,38605,2025-10-01
656,38605,2025-11-01
656,38605,2025-12-01
656,40150,2026-01-01
656,40150,2026-02-01
656,40150,2026-03-01
656,40150,2026-04-01
657,31695,2023-07-01
657,34611,2023-08-01
657,34611,2023-09-01
657,34611,2023-10-01
657,34611,2023-11-01
657,34611,2023-12-01
657,35996,2024-01-01
657,35996,2024-02-01
658,27733,2023-03-01
658,30285,2023-04-01
658,30285,2023-05-01
658,30285,2023-06-01
658,30285,2023-07-01
658,30285,2023-08-01
658,30285,2023-09-01
658,30285,2023-10-01
658,30285,2023-11-01
658,30285,2023-12-01
658,31496,2024-01-01
658,31496,2024-02-01
658,31496,2024-03-01
658,38977,2024-04-01
658,38977,2024-05-01
658,38977,2024-06-01
658,38977,2024-07-01
658,38977,2024-08-01
658,38977,2024-09-01
658,38977,2024-10-01
658,38977,2024-11-01
658,38977,2024-12-01
658,40536,2025-01-01
658,40536,2025-02-01
658,40536,2025-03-01
658,42562,2025-04-01
658,42562,2025-05-01
658,42562,2025-06-01
658,42562,2025-07-01
658,42562,2025-08-01
658,42562,2025-09-01
658,42562,2025-10-01
658,42562,2025-11-01
658,42562,2025-12-01
658,44265,2026-01-01
658,44265,2026-02-01
658,44265,2026-03-01
658,46478,2026-04-01
659,26667,2022-05-01
659,29120,2022-06-01
659,29120,2022-07-01
659,29120,2022-08-01
659,29120,2022-09-01
659,29120,2022-10-01
659,29120,2022-11-01
659,29120,2022-12-01
659,30285,2023-01-01
659,30285,2023-02-01
659,30285,2023-03-01
659,30285,2023-04-01
659,30285,2023-05-01
659,37477,2023-06-01
659,37477,2023-07-01
659,37477,2023-08-01
659,37477,2023-09-01
659,37477,2023-10-01
659,37477,2023-11-01
659,37477,2023-12-01
659,38977,2024-01-01
659,38977,2024-02-01
659,38977,2024-03-01
659,38977,2024-04-01
659,38977,2024-05-01
659,40925,2024-06-01
659,40925,2024-07-01
659,40925,2024-08-01
659,40925,2024-09-01
659,40925,2024-10-01
659,40925,2024-11-01
659,40925,2024-12-01
659,42562,2025-01-01
659,42562,2025-02-01
659,42562,2025-03-01
659,42562,2025-04-01
659,42562,2025-05-01
659,44690,2025-06-01
659,44690,2025-07-01
659,44690,2025-08-01
659,44690,2025-09-01
659,44690,2025-10-01
659,44690,2025-11-01
659,44690,2025-12-01
659,46478,2026-01-01
659,46478,2026-02-01
659,46478,2026-03-01
659,46478,2026-04-01
660,30220,2021-04-01
660,33000,2021-05-01
660,33000,2021-06-01
660,33000,2021-07-01
660,33000,2021-08-01
660,33000,2021-09-01
660,33000,2021-10-01
660,33000,2021-11-01
660,33000,2021-12-01
660,34320,2022-01-01
660,34320,2022-02-01
660,34320,2022-03-01
660,34320,2022-04-01
660,37477,2022-05-01
660,37477,2022-06-01
660,37477,2022-07-01
660,37477,2022-08-01
660,37477,2022-09-01
660,37477,2022-10-01
660,37477,2022-11-01
660,37477,2022-12-01
660,38977,2023-01-01
660,38977,2023-02-01
660,38977,2023-03-01
660,38977,2023-04-01
660,42562,2023-05-01
660,42562,2023-06-01
660,42562,2023-07-01
660,42562,2023-08-01
660,42562,2023-09-01
660,42562,2023-10-01
660,42562,2023-11-01
660,42562,2023-12-01
660,44265,2024-01-01
660,44265,2024-02-01
660,44265,2024-03-01
660,44265,2024-04-01
660,42972,2024-05-01
660,42972,2024-06-01
660,42972,2024-07-01
660,42972,2024-08-01
660,42972,2024-09-01
660,42972,2024-10-01
660,42972,2024-11-01
660,42972,2024-12-01
660,44690,2025-01-01
660,44690,2025-02-01
660,44690,2025-03-01
660,44690,2025-04-01
660,44690,2025-05-01
660,44690,2025-06-01
660,44690,2025-07-01
660,44690,2025-08-01
660,44690,2025-09-01
660,44690,2025-10-01
660,44690,2025-11-01
660,44690,2025-12-01
660,46478,2026-01-01
660,46478,2026-02-01
660,46478,2026-03-01
660,46478,2026-04-01
661,33993,2024-11-01
661,37121,2024-12-01
661,38605,2025-01-01
661,38605,2025-02-01
661,38605,2025-03-01
661,38605,2025-04-01
661,38605,2025-05-01
661,38605,2025-06-01
661,38605,2025-07-01
661,38605,2025-08-01
661,38605,2025-09-01
661,38605,2025-10-01
661,38605,2025-11-01
661,42157,2025-12-01
661,43843,2026-01-01
661,43843,2026-02-01
661,43843,2026-03-01
661,43843,2026-04-01
663,30705,2023-03-01
663,33530,2023-04-01
663,33530,2023-05-01
663,33530,2023-06-01
663,33530,2023-07-01
663,33530,2023-08-01
663,33530,2023-09-01
663,33530,2023-10-01
663,33530,2023-11-01
663,33530,2023-12-01
663,34871,2024-01-01
663,34871,2024-02-01
663,34871,2024-03-01
663,38977,2024-04-01
663,38977,2024-05-01
663,38977,2024-06-01
663,38977,2024-07-01
663,38977,2024-08-01
663,38977,2024-09-01
663,38977,2024-10-01
663,38977,2024-11-01
663,38977,2024-12-01
663,40536,2025-01-01
663,40536,2025-02-01
663,40536,2025-03-01
663,43245,2025-04-01
663,43245,2025-05-01
663,43245,2025-06-01
663,43245,2025-07-01
663,43245,2025-08-01
663,43245,2025-09-01
663,43245,2025-10-01
663,43245,2025-11-01
663,43245,2025-12-01
663,44975,2026-01-01
663,44975,2026-02-01
664,26667,2022-11-01
664,29120,2022-12-01
664,30285,2023-01-01
664,30285,2023-02-01
664,30285,2023-03-01
664,30285,2023-04-01
664,30285,2023-05-01
664,30285,2023-06-01
664,30285,2023-07-01
664,30285,2023-08-01
664,30285,2023-09-01
664,30285,2023-10-01
665,36767,2026-01-01
665,40150,2026-02-01
665,40150,2026-03-01
665,40150,2026-04-01
666,35353,2025-06-01
666,38605,2025-07-01
666,38605,2025-08-01
666,38605,2025-09-01
666,38605,2025-10-01
666,38605,2025-11-01
666,38605,2025-12-01
666,40150,2026-01-01
666,40150,2026-02-01
666,40150,2026-03-01
666,40150,2026-04-01
667,33993,2024-03-01
667,37121,2024-04-01
667,37121,2024-05-01
667,37121,2024-06-01
667,37121,2024-07-01
667,37121,2024-08-01
667,37121,2024-09-01
667,37121,2024-10-01
667,37121,2024-11-01
667,37121,2024-12-01
667,38605,2025-01-01
667,38605,2025-02-01
667,38605,2025-03-01
667,42157,2025-04-01
667,42157,2025-05-01
667,42157,2025-06-01
667,42157,2025-07-01
667,42157,2025-08-01
667,42157,2025-09-01
667,42157,2025-10-01
667,42157,2025-11-01
667,42157,2025-12-01
667,43843,2026-01-01
667,43843,2026-02-01
667,43843,2026-03-01
667,47877,2026-04-01
668,29873,2024-05-01
668,32621,2024-06-01
668,32621,2024-07-01
668,32621,2024-08-01
668,32621,2024-09-01
668,32621,2024-10-01
668,32621,2024-11-01
668,32621,2024-12-01
668,33926,2025-01-01
668,33926,2025-02-01
668,33926,2025-03-01
668,33926,2025-04-01
668,33926,2025-05-01
668,40536,2025-06-01
668,40536,2025-07-01
668,40536,2025-08-01
668,40536,2025-09-01
668,40536,2025-10-01
668,40536,2025-11-01
668,40536,2025-12-01
668,42157,2026-01-01
668,42157,2026-02-01
668,42157,2026-03-01
668,42157,2026-04-01
669,34282,2025-12-01
669,38933,2026-01-01
669,38933,2026-02-01
669,38933,2026-03-01
669,38933,2026-04-01
670,32686,2023-02-01
670,35693,2023-03-01
670,35693,2023-04-01
670,35693,2023-05-01
670,35693,2023-06-01
670,35693,2023-07-01
670,35693,2023-08-01
670,35693,2023-09-01
670,35693,2023-10-01
670,35693,2023-11-01
670,35693,2023-12-01
670,37121,2024-01-01
670,37121,2024-02-01
670,40536,2024-03-01
670,40536,2024-04-01
670,40536,2024-05-01
670,40536,2024-06-01
670,40536,2024-07-01
670,40536,2024-08-01
670,40536,2024-09-01
670,40536,2024-10-01
670,40536,2024-11-01
670,40536,2024-12-01
670,42157,2025-01-01
670,42157,2025-02-01
670,46035,2025-03-01
670,46035,2025-04-01
670,46035,2025-05-01
670,46035,2025-06-01
670,46035,2025-07-01
670,46035,2025-08-01
670,46035,2025-09-01
670,46035,2025-10-01
670,46035,2025-11-01
670,46035,2025-12-01
670,47877,2026-01-01
670,47877,2026-02-01
670,46478,2026-03-01
670,46478,2026-04-01
671,32686,2023-11-01
671,35693,2023-12-01
671,37121,2024-01-01
671,37121,2024-02-01
671,37121,2024-03-01
671,37121,2024-04-01
671,37121,2024-05-01
671,37121,2024-06-01
671,37121,2024-07-01
671,37121,2024-08-01
671,37121,2024-09-01
671,37121,2024-10-01
671,37121,2024-11-01
671,40536,2024-12-01
671,42157,2025-01-01
671,42157,2025-02-01
671,42157,2025-03-01
671,42157,2025-04-01
671,42157,2025-05-01
671,42157,2025-06-01
671,42157,2025-07-01
671,42157,2025-08-01
671,42157,2025-09-01
671,42157,2025-10-01
671,42157,2025-11-01
671,46035,2025-12-01
671,47877,2026-01-01
671,47877,2026-02-01
671,47877,2026-03-01
671,47877,2026-04-01
672,31196,2026-02-01
672,34066,2026-03-01
672,34066,2026-04-01
673,35353,2025-07-01
673,38605,2025-08-01
673,38605,2025-09-01
673,38605,2025-10-01
673,38605,2025-11-01
673,38605,2025-12-01
673,40150,2026-01-01
673,40150,2026-02-01
673,40150,2026-03-01
673,40150,2026-04-01
674,33993,2024-04-01
674,37121,2024-05-01
674,37121,2024-06-01
674,37121,2024-07-01
674,37121,2024-08-01
674,37121,2024-09-01
674,37121,2024-10-01
674,37121,2024-11-01
675,36767,2026-04-01
676,33993,2024-04-01
676,37121,2024-05-01
676,37121,2024-06-01
676,37121,2024-07-01
676,37121,2024-08-01
676,37121,2024-09-01
676,37121,2024-10-01
676,37121,2024-11-01
676,37121,2024-12-01
676,38605,2025-01-01
676,38605,2025-02-01
676,38605,2025-03-01
676,38605,2025-04-01
676,42157,2025-05-01
676,42157,2025-06-01
676,42157,2025-07-01
676,42157,2025-08-01
676,42157,2025-09-01
676,42157,2025-10-01
676,42157,2025-11-01
676,42157,2025-12-01
676,43843,2026-01-01
676,43843,2026-02-01
676,43843,2026-03-01
676,43843,2026-04-01
677,35353,2025-06-01
677,38605,2025-07-01
677,38605,2025-08-01
677,38605,2025-09-01
677,38605,2025-10-01
677,38605,2025-11-01
677,38605,2025-12-01
677,40150,2026-01-01
677,40150,2026-02-01
677,40150,2026-03-01
677,40150,2026-04-01
678,25641,2021-10-01
678,28000,2021-11-01
678,28000,2021-12-01
678,29120,2022-01-01
678,29120,2022-02-01
678,29120,2022-03-01
678,29120,2022-04-01
678,29120,2022-05-01
678,29120,2022-06-01
678,29120,2022-07-01
678,29120,2022-08-01
678,29120,2022-09-01
678,29120,2022-10-01
678,36036,2022-11-01
678,36036,2022-12-01
678,37477,2023-01-01
678,37477,2023-02-01
678,37477,2023-03-01
679,36767,2026-03-01
679,40150,2026-04-01
680,35353,2025-09-01
680,38605,2025-10-01
680,38605,2025-11-01
680,38605,2025-12-01
680,40150,2026-01-01
680,40150,2026-02-01
680,40150,2026-03-01
680,40150,2026-04-01
682,33993,2024-06-01
682,37121,2024-07-01
682,37121,2024-08-01
682,37121,2024-09-01
682,37121,2024-10-01
682,37121,2024-11-01
682,37121,2024-12-01
682,38605,2025-01-01
682,38605,2025-02-01
682,38605,2025-03-01
682,38605,2025-04-01
682,38605,2025-05-01
682,38605,2025-06-01
682,42157,2025-07-01
682,42157,2025-08-01
682,42157,2025-09-01
682,42157,2025-10-01
682,42157,2025-11-01
682,42157,2025-12-01
682,43843,2026-01-01
682,43843,2026-02-01
682,43843,2026-03-01
682,43843,2026-04-01
683,35353,2025-11-01
683,38605,2025-12-01
683,40150,2026-01-01
683,40150,2026-02-01
683,40150,2026-03-01
683,40150,2026-04-01
684,35353,2025-04-01
684,38605,2025-05-01
684,38605,2025-06-01
684,38605,2025-07-01
684,38605,2025-08-01
684,38605,2025-09-01
684,38605,2025-10-01
684,38605,2025-11-01
684,38605,2025-12-01
684,40150,2026-01-01
684,40150,2026-02-01
684,40150,2026-03-01
684,40150,2026-04-01
685,36767,2026-03-01
685,40150,2026-04-01
686,33993,2024-01-01
686,37121,2024-02-01
686,37121,2024-03-01
686,37121,2024-04-01
686,37121,2024-05-01
686,37121,2024-06-01
